,f,max
1004.0,73.38716721771927,
1005.0,157.42167309407586,
1006.0,77.65325506975923,
1007.0,75.80727863047342,
1008.0,52.141892803844875,
1009.0,106.4939557258581,
1010.0,91.85381977386344,
1011.0,31.904973272420072,
1012.0,38.07257644352356,
1013.0,130.48833813876482,
1014.0,85.78421715966093,
1015.0,35.71440100615742,
1016.0,55.58067480075496,
1017.0,120.01976587304863,
1018.0,66.33993859270053,
1019.0,97.93007751964714,
1020.0,92.48399669401131,
1021.0,53.24394586474116,
1022.0,79.44003209139838,
1023.0,49.595977600114175,
1024.0,104.99694807590693,
1025.0,140.00402379896707,
1026.0,85.09086500547208,
1027.0,138.0736735938268,
1028.0,140.7863467479132,
1029.0,127.15927591843338,
1030.0,89.86272286785947,
1031.0,87.19811475488926,
1032.0,110.30452862033084,
1033.0,144.75219913602533,
1034.0,57.432161666064495,
1035.0,118.63668144190135,
1036.0,29.95994154515522,
1037.0,140.83722841507782,
1038.0,104.15172985778311,
1039.0,100.15829133797138,
1040.0,123.02618890173505,
1041.0,101.74350352029585,
1042.0,161.29171099138432,
1043.0,277.44795010717087,
1044.0,126.91011590563349,
1045.0,117.746176412006,
1046.0,97.80558092813607,
1047.0,100.98545865546998,
1048.0,92.05641024223127,
1049.0,92.30568368798593,
1050.0,164.70113954444147,
1051.0,81.59973132351242,
1052.0,80.49955201793696,
1053.0,175.8496762042098,
1054.0,102.78779566905341,
1055.0,188.2586884032903,
1056.0,110.62061904158288,
1057.0,106.13552914668372,
